117.683
90.123
83.576
74.789
74.316
72.817
77.425
89.519
121.374
149.173
184.136
179.152
201.239
225.482
240.976
275.846
316.124
363.928
403.153
431.195
471.588
436.847
441.842
439.425
422.147
435.954
450.492
454.897
458.289
172.164
153.356
127.168
106.123
82.659
93.834
91.345
96.841
93.952
109.463
133.415
108.613
107.319
82.263
84.132
81.953
