254.621
298.163
387.411
467.197
566.547
653.789
710.926
851.381
987.364
1036.123
1292.341
1088.324
926.939
877.128
605.327
458.386
218.859
195.737
306.168
685.761
890.639
923.784
1031.438
1121.321
1291.845
1308.614
1529.956
1730.129
1917.152
2278.654
2412.145
2186.243
1862.345
1632.879
1467.156
1270.531
1084.243
881.956
616.829
473.329
249.421
225.356
176.578
170.948
168.334
